UserId,total,mean,median,avg_1week_rev,total_1week_rev
3166841,28.14,28.14,28.14,28.14,28.14
3166845,46.9,46.9,46.9,46.9,46.9
3166893,196.13,49.03,47.48,51.59,51.59
3166959,93.79,46.9,46.9,46.894999999999996,93.78999999999999
3166966,85.75,42.88,42.88,68.21,68.21
3166983,75.03,75.03,75.03,75.03,75.03
3167002,127.9,127.9,127.9,127.9,127.9
3167004,17.05,17.05,17.05,17.05,17.05
3167023,133.62,133.62,133.62,133.62,133.62
3167025,68.21,68.21,68.21,68.21,68.21
3167029,20.0,20.0,20.0,20.0,20.0
3167030,200.0,200.0,200.0,200.0,200.0
3167035,200.0,200.0,200.0,200.0,200.0
3167052,530.0,31.18,20.0,45.0,90.0
3167062,341.06,170.53,170.53,170.53,341.06
3167064,146.0,146.0,146.0,146.0,146.0
3167117,23.45,23.45,23.45,23.45,23.45
3167181,40.0,20.0,20.0,20.0,40.0
3167189,34.1,17.05,17.05,17.05,34.1
3167248,17.05,17.05,17.05,17.05,17.05
3167256,120.0,60.0,60.0,100.0,100.0
3167260,190.0,63.33,20.0,20.0,20.0
3167261,20.0,20.0,20.0,20.0,20.0
3167282,85.27,85.27,85.27,85.27,85.27
3167310,215.51,43.1,25.58,59.69,59.69
3167354,153.78,38.44,40.08,31.175,62.35
3167366,213.17,213.17,213.17,213.17,213.17
3167387,40.0,40.0,40.0,40.0,40.0
3167460,17.05,17.05,17.05,17.05,17.05
3167502,240.0,20.0,20.0,20.0,40.0
3167509,250.0,250.0,250.0,250.0,250.0
3167609,18.08,18.08,18.08,0.0,0.0
3167612,100.0,50.0,50.0,80.0,80.0
3167665,85.27,85.27,85.27,85.27,85.27
3167690,51.16,51.16,51.16,51.16,51.16
3167757,120.0,20.0,20.0,20.0,20.0
3167788,25.58,25.58,25.58,25.58,25.58
3167829,272.86,54.57,59.69,56.846666666666664,170.54
3167837,121.93,121.93,121.93,121.93,121.93
3167838,17.05,17.05,17.05,17.05,17.05
3167863,17.05,17.05,17.05,17.05,17.05
3167867,107.66,53.83,53.83,85.27,85.27
3167903,80.37,26.79,24.09,28.14,56.28
3167915,68.21,68.21,68.21,68.21,68.21
3167938,22.27,22.27,22.27,22.27,22.27
3167960,65.0,32.5,32.5,32.5,65.0
3167965,426.77,60.97,42.91,85.26333333333334,255.79000000000002
3167991,20.0,20.0,20.0,20.0,20.0
3167995,17.05,17.05,17.05,17.05,17.05
3168038,350.0,175.0,175.0,150.0,150.0
3168044,179.05,44.76,42.63,45.473333333333336,136.42000000000002
3168050,76.8,38.4,38.4,42.63,42.63
3168051,720.0,240.0,100.0,600.0,600.0
3168070,20.0,20.0,20.0,20.0,20.0
3168083,1105.0,42.5,50.0,40.0,80.0
3168124,42.63,42.63,42.63,42.63,42.63
3168171,170.0,24.29,20.0,20.0,60.0
3168178,150.0,75.0,75.0,75.0,150.0
3168190,184.39,36.88,34.33,17.05,17.05
3168194,80.0,40.0,40.0,40.0,80.0
3168202,120.0,60.0,60.0,60.0,120.0
3168237,80.0,20.0,20.0,20.0,60.0
3168243,40.0,20.0,20.0,0.0,0.0
3168246,132.33,66.17,66.17,93.79,93.79
3168302,240.0,40.0,30.0,60.0,120.0
3168313,391.99,56.0,38.48,18.76,18.76
3168318,75.0,75.0,75.0,75.0,75.0
3168319,230.0,46.0,20.0,150.0,150.0
3168391,34.11,34.11,34.11,34.11,34.11
3168399,937.3,234.32,246.96,227.37666666666667,682.13
3168466,56.76,28.38,28.38,37.52,37.52
3168498,144.25,18.03,17.87,0.0,0.0
3168544,20.0,20.0,20.0,20.0,20.0
3168546,122.45,40.82,46.96,56.28,56.28
3168552,60.0,20.0,20.0,20.0,20.0
3168607,76.54,25.51,17.82,17.82,17.82
3168610,60.0,60.0,60.0,60.0,60.0
3168613,1630.0,326.0,140.0,100.0,100.0
3168634,80.0,20.0,20.0,20.0,40.0
3168703,137.18,19.6,17.09,25.58,51.16
3168705,240.0,48.0,40.0,70.0,70.0
3168749,939.0,117.38,101.0,348.0,348.0
3168765,2033.5,290.5,175.0,400.0,400.0
3168838,187.58,187.58,187.58,187.58,187.58
3168844,23.36,11.68,11.68,11.68,23.36
3168901,630.0,315.0,315.0,315.0,630.0
3168911,60.0,20.0,20.0,20.0,20.0
3168926,81.0,20.25,20.0,20.0,40.0
3168963,23.45,23.45,23.45,23.45,23.45
3168965,17.82,17.82,17.82,17.82,17.82
3168970,1622.01,115.86,71.38,70.345,140.69
3169218,509.64,36.4,42.77,42.63,42.63
3169220,34.11,34.11,34.11,34.11,34.11
3169235,21.32,21.32,21.32,21.32,21.32
3169252,28.14,28.14,28.14,28.14,28.14
3169262,150.0,150.0,150.0,0.0,0.0
3169274,20.0,20.0,20.0,20.0,20.0
3169298,21.32,21.32,21.32,21.32,21.32
3169330,23.45,23.45,23.45,23.45,23.45
3169412,42.63,42.63,42.63,42.63,42.63
3169413,42.63,42.63,42.63,0.0,0.0
3169419,18.76,18.76,18.76,18.76,18.76
3169546,75.04,25.01,18.76,28.14,56.28
3169579,17.05,17.05,17.05,17.05,17.05
3169597,2352.0,784.0,610.0,784.0,2352.0
3169604,1020.0,204.0,210.0,204.0,1020.0
3169612,110.0,55.0,55.0,70.0,70.0
3169615,20.0,20.0,20.0,20.0,20.0
3169635,18.76,18.76,18.76,18.76,18.76
3169643,48.65,24.32,24.32,26.72,26.72
3169647,56.0,28.0,28.0,28.0,56.0
3169656,37.52,18.76,18.76,18.76,37.52
3169723,870.0,96.67,84.0,54.25,217.0
3169731,540.0,90.0,65.0,90.0,540.0
3169765,100.0,100.0,100.0,100.0,100.0
3169793,245.0,61.25,20.0,61.25,245.0
3169820,225.0,112.5,112.5,112.5,225.0
3169866,18.76,18.76,18.76,18.76,18.76
3169868,140.69,140.69,140.69,140.69,140.69
3169873,85.27,85.27,85.27,85.27,85.27
3169920,17.05,17.05,17.05,17.05,17.05
3169922,50.0,50.0,50.0,50.0,50.0
3169955,2993.13,1496.56,1496.56,1496.565,2993.13
3170026,220.0,44.0,50.0,50.0,200.0
3170197,160.0,53.33,40.0,53.333333333333336,160.0
3170238,157.85,52.62,17.16,70.345,140.69
3170249,93.79,31.26,17.05,17.05,34.1
3170280,42.63,42.63,42.63,42.63,42.63
3170303,127.39,63.69,63.69,63.69499999999999,127.38999999999999
3170346,8000.0,4000.0,4000.0,4000.0,8000.0
3170356,90.0,30.0,20.0,20.0,40.0
3170373,20.0,20.0,20.0,20.0,20.0
3170413,110.0,36.67,40.0,30.0,60.0
3170435,483.54,120.88,47.16,154.75333333333333,464.26
3170470,170.53,170.53,170.53,170.53,170.53
3170523,2500.0,178.57,150.0,216.66666666666666,1300.0
3170551,20.0,20.0,20.0,20.0,20.0
3170562,80.77,40.38,40.38,54.57,54.57
3170587,59.85,29.92,29.92,34.11,34.11
3170598,17.05,17.05,17.05,0.0,0.0
3170669,6830.0,145.32,100.0,100.0,100.0
3170675,85.27,85.27,85.27,85.27,85.27
3170719,25.58,25.58,25.58,25.58,25.58
3170728,68.54,22.85,17.16,17.05,17.05
3170742,370.0,46.25,30.0,150.0,150.0
3170773,17.05,17.05,17.05,17.05,17.05
3170774,40.0,20.0,20.0,20.0,20.0
3170777,40.0,20.0,20.0,20.0,20.0
3170780,20.0,20.0,20.0,20.0,20.0
3170821,320.0,64.0,40.0,100.0,100.0
3170867,20.0,20.0,20.0,20.0,20.0
3170879,34.21,17.1,17.1,17.05,17.05
3170887,80.0,40.0,40.0,40.0,80.0
3170894,690.49,172.62,17.05,639.5,639.5
3170966,870.0,174.0,200.0,315.0,630.0
3171080,60.0,30.0,30.0,30.0,60.0
3171104,100.0,50.0,50.0,50.0,50.0
3171259,142.53,71.26,71.26,71.265,142.53
3171266,330.63,66.13,65.65,65.65,65.65
3171279,150.0,150.0,150.0,150.0,150.0
3171310,165.98,27.66,28.06,24.646666666666665,73.94
3171323,50.0,50.0,50.0,50.0,50.0
3171375,350.0,350.0,350.0,350.0,350.0
3171408,21.32,21.32,21.32,21.32,21.32
3171478,89.08,89.08,89.08,89.08,89.08
3171616,23.81,11.9,11.9,11.68,11.68
3171668,11.68,11.68,11.68,11.68,11.68
3171696,900.0,900.0,900.0,900.0,900.0
3171710,11.68,11.68,11.68,11.68,11.68
3171723,43.79,43.79,43.79,43.79,43.79
3171724,609.96,38.12,29.19,26.270000000000003,52.540000000000006
3171739,23.35,23.35,23.35,23.35,23.35
3171764,26.43,26.43,26.43,0.0,0.0
3171946,47.8,11.95,11.86,0.0,0.0
3171961,23.35,23.35,23.35,23.35,23.35
3171973,34.11,34.11,34.11,34.11,34.11
3172055,118.44,59.22,59.22,18.76,18.76
3172062,40.0,20.0,20.0,20.0,20.0
3172071,48.27,48.27,48.27,48.27,48.27
3172188,42.63,42.63,42.63,42.63,42.63
3172254,1190.94,99.24,92.09,117.23666666666668,351.71000000000004
3172276,11.68,11.68,11.68,11.68,11.68
3172287,17.05,17.05,17.05,17.05,17.05
3172308,11.68,11.68,11.68,11.68,11.68
3172385,23.45,23.45,23.45,23.45,23.45
3172396,97.99,49.0,49.0,48.995000000000005,97.99000000000001
3172443,40.78,20.39,20.39,0.0,0.0
3172504,17.05,17.05,17.05,17.05,17.05
3172574,93.8,46.9,46.9,46.9,46.9
3172576,17.82,17.82,17.82,0.0,0.0
3172618,56.27,56.27,56.27,56.27,56.27
3172643,270.0,67.5,60.0,83.33333333333333,250.0
3172682,46.9,46.9,46.9,46.9,46.9
3172687,11.68,11.68,11.68,11.68,11.68
3172791,11.68,11.68,11.68,11.68,11.68
3172841,44.54,44.54,44.54,44.54,44.54
3172909,50.0,25.0,25.0,30.0,30.0
3172927,81.74,81.74,81.74,81.74,81.74
3173007,11.68,11.68,11.68,11.68,11.68
3173038,71.57,23.86,18.18,35.63,35.63
3173083,21.32,21.32,21.32,21.32,21.32
3173088,29.19,29.19,29.19,29.19,29.19
3173106,174.49,19.39,19.27,18.76,18.76
3173118,520.0,173.33,150.0,173.33333333333334,520.0
3173135,21.32,21.32,21.32,21.32,21.32
3173151,254.82,42.47,22.83,18.76,18.76
3173168,40.0,40.0,40.0,40.0,40.0
3173256,1534.79,1534.79,1534.79,1534.79,1534.79
3173283,40.0,40.0,40.0,40.0,40.0
3173304,42.63,42.63,42.63,42.63,42.63
3173326,600.0,600.0,600.0,600.0,600.0
3173337,46.9,46.9,46.9,46.9,46.9
3173356,100.0,20.0,20.0,20.0,20.0
3173374,40.0,20.0,20.0,20.0,40.0
3173388,12.07,12.07,12.07,0.0,0.0
3173436,820.0,273.33,220.0,220.0,220.0
3173450,170.0,56.67,50.0,100.0,100.0
3173480,34.21,17.1,17.1,17.05,17.05
3173523,75.0,75.0,75.0,75.0,75.0
3173526,35.64,17.82,17.82,17.82,35.64
3173536,555.0,42.69,45.0,45.0,225.0
3173541,500.52,100.1,102.32,90.10000000000001,270.3
3173549,20.0,20.0,20.0,20.0,20.0
3173564,55.34,18.45,18.76,17.82,17.82
3173568,53.82,17.94,17.82,17.82,17.82
3173591,41.75,20.88,20.88,18.76,18.76
3173644,20.0,20.0,20.0,20.0,20.0
3173675,51.16,51.16,51.16,51.16,51.16
3173700,343.22,171.61,171.61,298.43,298.43
3173708,107.0,17.83,17.12,17.05,34.1
3173727,18837.73,232.56,174.66,234.48000000000002,468.96000000000004
3173784,852.66,852.66,852.66,852.66,852.66
3173793,119.38,59.69,59.69,59.69,119.38
3173826,507.92,56.44,29.19,90.5,271.5
3173847,40.0,20.0,20.0,0.0,0.0
3173851,85.27,85.27,85.27,85.27,85.27
3173873,107.46,15.35,12.13,23.35,23.35
3173896,18.76,18.76,18.76,18.76,18.76
3173928,36.66,36.66,36.66,36.66,36.66
3173972,52.88,26.44,26.44,17.05,17.05
3173998,130.0,130.0,130.0,130.0,130.0
3174007,70.35,35.17,35.17,35.175,70.35
3174026,29.19,29.19,29.19,29.19,29.19
3174029,34.11,34.11,34.11,34.11,34.11
3174128,1322.86,264.57,169.25,144.76,289.52
3174130,115.56,19.26,16.55,23.35,23.35
3174173,100.0,100.0,100.0,100.0,100.0
3174228,517.22,129.3,146.8,178.16,356.32
3174244,17.05,17.05,17.05,17.05,17.05
3174248,2135.0,427.0,340.0,615.0,1845.0
3174309,14.6,14.6,14.6,14.6,14.6
3174363,179.06,89.53,89.53,71.62,71.62
3174445,196.97,49.24,46.9,50.02333333333333,150.07
3174446,85.0,28.33,25.0,25.0,25.0
3174517,3000.0,3000.0,3000.0,3000.0,3000.0
3174577,25.0,25.0,25.0,25.0,25.0
3174578,20.0,20.0,20.0,20.0,20.0
3174622,17.82,17.82,17.82,0.0,0.0
3174653,131.06,65.53,65.53,112.55,112.55
3174659,48874.59,3759.58,2450.0,1500.0,4500.0
3174714,20.0,20.0,20.0,20.0,20.0
3174718,937.91,937.91,937.91,937.91,937.91
3174766,55.36,18.45,17.05,17.05,34.1
3174793,151.44,75.72,75.72,106.9,106.9
3174804,34.11,34.11,34.11,34.11,34.11
3174818,450.0,21.43,20.0,50.0,50.0
3174819,468.96,468.96,468.96,468.96,468.96
3174825,395.0,49.38,35.0,43.333333333333336,260.0
3174849,828.46,414.23,414.23,414.23,828.46
3174959,435.66,87.13,17.56,127.9,127.9
3174961,100.0,25.0,20.0,40.0,40.0
3175068,105.0,21.0,20.0,20.0,40.0
3175100,20.0,20.0,20.0,20.0,20.0
3175127,40.0,40.0,40.0,40.0,40.0
3175160,80.0,20.0,20.0,20.0,20.0
3175164,160.0,53.33,20.0,120.0,120.0
3175181,80.0,40.0,40.0,40.0,80.0
3175217,120.0,30.0,25.0,50.0,50.0
3175221,100.0,100.0,100.0,100.0,100.0
3175341,79.04,19.76,19.8,17.05,17.05
3175370,187.18,17.02,17.01,17.05,17.05
3175394,511.6,511.6,511.6,511.6,511.6
3175434,40.0,20.0,20.0,20.0,20.0
3175436,17.05,17.05,17.05,17.05,17.05
3175447,20.0,20.0,20.0,20.0,20.0
3175456,93.2,23.3,18.83,37.52,37.52
3175466,250.0,250.0,250.0,250.0,250.0
3175563,105.0,21.0,20.0,20.0,40.0
3175568,40.0,20.0,20.0,20.0,20.0
3175612,60.0,20.0,20.0,20.0,20.0
3175627,25.0,25.0,25.0,25.0,25.0
3175669,150.0,150.0,150.0,150.0,150.0
3175675,143.52,35.88,36.0,35.63,35.63
3175700,100.0,100.0,100.0,100.0,100.0
3175703,71.27,71.27,71.27,71.27,71.27
3175758,155.1,22.16,17.47,51.16,51.16
3175871,5243.44,873.91,767.4,426.33,852.66
3175872,42.63,42.63,42.63,42.63,42.63
3175898,866.57,86.66,67.57,76.74,153.48
3175911,179.94,29.99,27.48,38.37,38.37
3175933,71.27,71.27,71.27,71.27,71.27
3175960,60.0,60.0,60.0,60.0,60.0
3176010,650.0,92.86,60.0,103.33333333333333,310.0
3176014,21.32,21.32,21.32,21.32,21.32
3176104,340.0,30.91,20.0,40.0,160.0
3176145,11.68,11.68,11.68,11.68,11.68
3176191,17.82,17.82,17.82,0.0,0.0
3176206,20.0,20.0,20.0,20.0,20.0
3176211,93.79,93.79,93.79,93.79,93.79
3176216,125.0,41.67,40.0,40.0,40.0
3176254,17.05,17.05,17.05,17.05,17.05
3176282,20.0,20.0,20.0,20.0,20.0
3176302,146.32,73.16,73.16,127.9,127.9
3176345,44.54,44.54,44.54,44.54,44.54
3176434,145.39,29.08,23.65,36.66,36.66
3176439,24.0,24.0,24.0,24.0,24.0
3176463,2080.0,346.67,20.0,1000.0,2000.0
3176476,187.58,187.58,187.58,187.58,187.58
3176505,17.82,17.82,17.82,17.82,17.82
3176573,1070.0,89.17,100.0,100.0,200.0
3176586,11.68,11.68,11.68,11.68,11.68
3176610,300.0,60.0,40.0,40.0,40.0
3176648,1965.0,32.75,25.0,26.666666666666668,160.0
3176657,1535.43,109.67,55.42,172.665,690.66
3176665,339.04,37.67,28.18,49.125,98.25
3176668,89.08,89.08,89.08,89.08,89.08
3176720,690.0,115.0,60.0,320.0,320.0
3176737,843.65,93.74,57.5,72.47500000000001,144.95000000000002
3176772,245.0,40.83,40.0,43.333333333333336,130.0
3176808,213.17,213.17,213.17,213.17,213.17
3176809,128.01,42.67,38.37,55.425,110.85
3176838,17.05,17.05,17.05,17.05,17.05
3176930,89.08,89.08,89.08,89.08,89.08
3176932,62.36,62.36,62.36,62.36,62.36
3176949,511.6,102.32,85.27,85.27,170.54
3176975,1500.0,500.0,500.0,600.0,1200.0
3176996,967.78,138.25,85.06,265.7466666666666,797.2399999999999
3177026,17.82,17.82,17.82,17.82,17.82
3177048,472.94,94.59,85.27,0.0,0.0
3177055,750.0,22.73,20.0,20.0,60.0
3177070,1033.34,344.45,463.22,258.33500000000004,516.6700000000001
3177188,590.0,147.5,150.0,250.0,500.0
3177218,30.0,30.0,30.0,30.0,30.0
3177254,445.4,89.08,89.08,89.08,267.24
3177273,170.0,85.0,85.0,85.0,170.0
3177450,468.96,156.32,170.53,156.32000000000002,468.96000000000004
3177463,35.63,35.63,35.63,35.63,35.63
3177479,58.38,29.19,29.19,29.19,58.38
3177502,850.0,42.5,30.0,23.333333333333332,70.0
3177510,25.0,25.0,25.0,25.0,25.0
3177580,266.0,66.5,56.5,77.0,77.0
3177597,59.56,19.85,17.09,25.58,25.58
3177699,610.0,55.45,40.0,66.66666666666667,400.0
3177828,29.19,29.19,29.19,29.19,29.19
3177941,60.0,60.0,60.0,60.0,60.0
3177942,331.71,23.69,23.08,18.76,18.76
3177961,73.94,36.97,36.97,18.76,18.76
3177967,1460.93,730.46,730.46,730.465,1460.93
3178040,200.0,100.0,100.0,100.0,100.0
3178066,50.0,50.0,50.0,50.0,50.0
3178102,305.0,33.89,30.0,30.0,30.0
3178114,21.32,21.32,21.32,21.32,21.32
3178205,200.0,200.0,200.0,200.0,200.0
3178236,17.05,17.05,17.05,17.05,17.05
3178268,20.0,20.0,20.0,20.0,20.0
3178271,15.08,15.08,15.08,15.08,15.08
3178425,370.0,123.33,100.0,135.0,270.0
3178507,151.44,50.48,44.54,44.54,44.54
3178575,20.0,20.0,20.0,20.0,20.0
3178615,17.05,17.05,17.05,17.05,17.05
3178652,494.0,35.29,25.0,56.333333333333336,169.0
3178659,20.0,20.0,20.0,20.0,20.0
3178702,75.42,75.42,75.42,75.42,75.42
3178819,11.68,11.68,11.68,0.0,0.0
3178983,29.19,29.19,29.19,29.19,29.19
3179055,17.05,17.05,17.05,17.05,17.05
3179180,125.0,20.83,20.0,20.0,20.0
3179221,11.68,11.68,11.68,11.68,11.68
3179319,151.44,151.44,151.44,151.44,151.44
3179522,20.0,20.0,20.0,20.0,20.0
3179621,50.0,50.0,50.0,50.0,50.0
3179673,73.98,18.5,18.98,18.975,37.95
3179705,44.54,44.54,44.54,44.54,44.54
3179714,11.68,11.68,11.68,11.68,11.68
3179760,17.82,17.82,17.82,17.82,17.82
3179799,15.08,15.08,15.08,15.08,15.08
3179825,77.33,19.33,19.19,19.185000000000002,38.370000000000005
3179886,20.0,20.0,20.0,20.0,20.0
3179893,51.16,51.16,51.16,51.16,51.16
3179899,56.27,56.27,56.27,56.27,56.27
3180017,51.19,17.06,17.05,17.05,34.1
3180050,17.05,17.05,17.05,17.05,17.05
3180093,99.91,49.96,49.96,46.9,46.9
3180130,356.16,178.08,178.08,178.07999999999998,356.15999999999997
3180150,17.05,17.05,17.05,17.05,17.05
3180240,119.59,29.9,29.92,34.11,34.11
3180250,11.68,11.68,11.68,11.68,11.68
3180277,1210.78,201.8,127.9,208.05,1040.25
3180301,17.05,17.05,17.05,17.05,17.05
3180305,630.0,57.27,40.0,0.0,0.0
3180442,17.05,17.05,17.05,17.05,17.05
3180493,59.68,29.84,29.84,29.840000000000003,59.68000000000001
3180545,31.18,31.18,31.18,31.18,31.18
3180546,155.0,25.83,27.5,20.0,20.0
3180547,21.32,21.32,21.32,21.32,21.32
3180701,100.0,25.0,20.0,25.0,100.0
3180717,23.16,23.16,23.16,23.16,23.16
3180723,42.63,42.63,42.63,42.63,42.63
3180877,20.0,20.0,20.0,20.0,20.0
3180947,35.64,17.82,17.82,17.82,17.82
3181006,123.2,41.07,48.17,37.515,75.03
3181014,51.57,17.19,17.05,17.05,34.1
3181031,84.86,42.43,42.43,42.63,42.63
3181086,35.03,35.03,35.03,35.03,35.03
3181153,505.0,72.14,30.0,150.0,150.0
3181169,2213.02,96.22,85.43,106.58399999999999,532.92
3181199,350.01,70.0,34.11,31.975,63.95
3181200,1507.0,71.76,69.0,83.85714285714286,587.0
3181210,72.54,18.13,18.24,17.82,17.82
3181211,89.53,22.38,19.19,25.58,51.16
3181232,103.38,25.84,17.6,0.0,0.0
3181271,80.0,20.0,20.0,20.0,40.0
3181276,52.86,52.86,52.86,52.86,52.86
3181281,587.39,195.8,143.07,89.08,89.08
3181306,20.0,20.0,20.0,20.0,20.0
3181349,480.0,480.0,480.0,480.0,480.0
3181353,110.0,27.5,25.0,40.0,40.0
3181423,158.62,26.44,23.7,38.370000000000005,76.74000000000001
3181464,198.48,39.7,34.17,85.27,85.27
3181498,100.0,100.0,100.0,100.0,100.0
3181569,133.62,133.62,133.62,133.62,133.62
3181585,60.0,30.0,30.0,30.0,60.0
3181602,100.0,100.0,100.0,100.0,100.0
3181651,9942.24,397.69,375.16,232.13500000000002,1857.0800000000002
3181678,20.0,20.0,20.0,20.0,20.0
3181701,1351.0,36.51,20.0,30.0,60.0
3181715,70.3,17.58,13.81,0.0,0.0
3181765,17.05,17.05,17.05,17.05,17.05
3181797,185.0,46.25,30.0,30.0,60.0
3181813,60.0,60.0,60.0,60.0,60.0
3181828,489.98,23.33,21.32,21.176666666666662,127.05999999999997
3181842,60.0,30.0,30.0,30.0,60.0
3181845,1885.0,209.44,60.0,98.125,785.0
3181850,90.0,90.0,90.0,90.0,90.0
3181933,288.21,57.64,43.89,98.06,98.06
3181976,670.89,47.92,33.9,19.185000000000002,38.370000000000005
3182086,100.0,100.0,100.0,100.0,100.0
3182104,26.72,26.72,26.72,26.72,26.72
3182170,21.32,21.32,21.32,21.32,21.32
3182177,1847.32,102.63,93.79,84.41000000000001,253.23000000000002
3182189,1320.0,34.74,25.0,41.666666666666664,125.0
3182217,60.0,20.0,20.0,20.0,20.0
3182291,142.53,142.53,142.53,142.53,142.53
3182320,410.0,29.29,30.0,30.0,30.0
3182326,17.82,17.82,17.82,17.82,17.82
3182416,30.0,30.0,30.0,30.0,30.0
3182429,85.27,85.27,85.27,85.27,85.27
3182531,1350.0,337.5,200.0,433.3333333333333,1300.0
3182537,96.74,48.37,48.37,46.9,46.9
3182568,145.0,72.5,72.5,72.5,145.0
3182625,127.9,127.9,127.9,127.9,127.9
3182792,2155.77,431.15,89.08,475.1000000000001,1425.3000000000002
3182794,570.0,35.62,30.0,20.0,40.0
3182819,345.59,26.58,25.58,25.58,25.58
3182886,296.64,74.16,59.24,74.16,296.64
3182888,27.29,27.29,27.29,27.29,27.29
3183023,40.0,20.0,20.0,0.0,0.0
3183081,17.05,17.05,17.05,17.05,17.05
3183201,42.63,42.63,42.63,42.63,42.63
3183229,34.1,17.05,17.05,17.05,34.1
3183343,21.32,21.32,21.32,21.32,21.32
3183368,26.72,26.72,26.72,26.72,26.72
3183383,46.9,46.9,46.9,46.9,46.9
3183439,405.0,81.0,65.0,100.0,300.0
3183484,470.0,470.0,470.0,470.0,470.0
3183532,93.79,93.79,93.79,93.79,93.79
3183556,200.0,50.0,50.0,50.0,50.0
3183567,103.18,51.59,51.59,85.27,85.27
3183586,112.55,112.55,112.55,112.55,112.55
3183592,26.72,26.72,26.72,26.72,26.72
3183602,227.2,37.87,17.74,123.64,123.64
3183616,400.0,133.33,100.0,100.0,200.0
3183625,17.05,17.05,17.05,17.05,17.05
3183683,29.19,29.19,29.19,29.19,29.19
3183711,20.0,20.0,20.0,20.0,20.0
3183733,85.26,42.63,42.63,42.63,85.26
3183771,297.22,148.61,148.61,170.53,170.53
3183798,375.16,375.16,375.16,375.16,375.16
3183810,30.0,30.0,30.0,30.0,30.0
3183818,63.95,63.95,63.95,63.95,63.95
3183867,85.27,85.27,85.27,85.27,85.27
3183876,85.27,42.64,42.64,0.0,0.0
3183933,34.11,34.11,34.11,34.11,34.11
3183939,405.0,67.5,62.5,61.0,305.0
3183965,80.0,40.0,40.0,60.0,60.0
3183999,2950.0,368.75,375.0,450.0,2250.0
3184007,17.05,17.05,17.05,17.05,17.05
3184011,4043.4,808.68,930.9,1175.8733333333332,3527.62
3184059,150.0,75.0,75.0,50.0,50.0
3184125,320.0,80.0,40.0,40.0,80.0
3184131,80.0,20.0,20.0,20.0,20.0
3184214,61.28,20.43,12.4,11.68,11.68
3184307,188.81,62.94,46.89,44.54,44.54
3184313,3390.0,484.29,390.0,250.0,250.0
3184343,119.0,39.67,39.0,44.5,89.0
3184370,151.44,75.72,75.72,75.72,151.44
3184390,200.0,100.0,100.0,100.0,100.0
3184438,300.0,100.0,100.0,100.0,100.0
3184488,25.0,25.0,25.0,25.0,25.0
3184514,200.0,200.0,200.0,200.0,200.0
3184530,20.0,20.0,20.0,20.0,20.0
3184538,172.77,28.8,23.79,17.05,17.05
3184540,42.63,42.63,42.63,42.63,42.63
3184592,585.35,292.68,292.68,292.675,585.35
3184692,107.61,53.8,53.8,63.95,63.95
3184696,20.0,20.0,20.0,20.0,20.0
3184720,996.0,124.5,55.0,30.0,60.0
3184738,100.0,100.0,100.0,100.0,100.0
3184784,85.27,85.27,85.27,85.27,85.27
3184874,37.0,37.0,37.0,37.0,37.0
3184974,282.0,141.0,141.0,180.0,180.0
3185071,16.2,16.2,16.2,16.2,16.2
3185273,20.0,20.0,20.0,20.0,20.0
3185294,60.0,30.0,30.0,30.0,60.0
3185313,20.0,20.0,20.0,20.0,20.0
3185340,25.58,25.58,25.58,25.58,25.58
3185365,29.19,29.19,29.19,29.19,29.19
3185379,51.26,17.09,17.05,17.05,17.05
3185630,21.32,21.32,21.32,21.32,21.32
3185855,20.0,20.0,20.0,20.0,20.0
3185884,20.0,20.0,20.0,20.0,20.0
3185960,20.0,20.0,20.0,20.0,20.0
3186039,95.03,47.52,47.52,42.63,42.63
3186043,46.9,46.9,46.9,46.9,46.9
3186121,677.0,52.08,37.0,54.8,274.0
3186131,1205.39,120.54,31.23,51.373333333333335,154.12
3186133,34.06,17.03,17.03,17.05,17.05
3186328,90.0,90.0,90.0,90.0,90.0
3186373,204.97,68.32,68.21,76.74,153.48
3186456,23.45,23.45,23.45,23.45,23.45
3186461,20.0,20.0,20.0,20.0,20.0
3186463,5195.82,346.39,213.58,426.755,853.51
3186466,20.0,20.0,20.0,20.0,20.0
3186480,77.74,38.87,38.87,42.63,42.63
3186492,37.52,18.76,18.76,18.76,37.52
3186498,213.8,213.8,213.8,213.8,213.8
3186538,323.45,40.43,36.33,68.21,68.21
3186546,160.0,160.0,160.0,160.0,160.0
3186680,267.24,267.24,267.24,267.24,267.24
3186684,90.0,90.0,90.0,90.0,90.0
3186697,271.9,27.19,24.27,25.58,25.58
3186765,60.0,20.0,20.0,20.0,60.0
3186827,45.0,22.5,22.5,20.0,20.0
3186839,1510.0,75.5,45.0,150.0,300.0
3186894,20.0,20.0,20.0,20.0,20.0
3186913,50.0,25.0,25.0,25.0,50.0
3186917,173.63,21.7,20.08,25.24,75.72
3186922,290.0,145.0,145.0,145.0,290.0
3186925,449.83,89.97,76.89,238.74,238.74
3186932,87.65,29.22,33.41,0.0,0.0
3186949,280.0,56.0,20.0,110.0,220.0
3187063,586.37,293.18,293.18,385.36,385.36
3187083,20.0,20.0,20.0,20.0,20.0
3187168,50.0,50.0,50.0,50.0,50.0
3187216,68.21,34.1,34.1,34.105,68.21
3187236,60.0,60.0,60.0,60.0,60.0
3187272,445.4,148.47,89.08,178.16,356.32
3187288,36.49,18.24,18.24,18.245,36.49
